XCoord,YCoord,FID,REQUESTID,REQCAT,DESC,DATEINIT,STATUS,DATECLOSED,CANCEL,PROBCODE,SHOP,TILENO,DOMAINID,SRX,SRY
-84.59093360,42.75433515,133,113194,SEWER,SEWER ODOR,2017-10-02 00:00:00,CLOSED,2017-10-02 00:00:00,N,SEWER ODOR,LG-07,4,2,13063131.420000,457190.380000
-84.53622101,42.70483129,134,113197,SEWER,DRAINAGE PROBLEM,2017-10-02 00:00:00,CLOSED,2017-10-06 00:00:00,N,DRAINAGE PROBLEM,LG-27,2,2,13077788.760000,439115.480000
-84.54972133,42.68993304,135,113206,SEWER,SEW-WTR IN BSMNT,2017-10-02 00:00:00,CLOSED,2017-10-10 00:00:00,N,SEW-WTR IN BSMNT,LG-33,2,2,13074148.400000,433693.780000
-84.54466210,42.68115423,136,113218,SEWER,CAVE IN,2017-10-03 00:00:00,CLOSED,2017-10-04 00:00:00,N,CAVE IN,DI-04,2,2,13075501.760000,430491.650000
-84.57595110,42.67237724,137,113220,SEWER,SEW-WTR IN BSMNT,2017-10-03 00:00:00,CLOSED,2017-10-04 00:00:00,N,SEW-WTR IN BSMNT,DI-05,3,2,13067080.890000,427312.450000
-84.55870020,42.69767944,138,113223,SEWER,SEWER ODOR,2017-10-03 00:00:00,CLOSED,2017-10-05 00:00:00,N,SEWER ODOR,LG-28,2,2,13071740.960000,436522.140000
-84.52892416,42.72327573,139,113227,SEWER,CAVE IN,2017-10-04 00:00:00,CLOSED,2017-10-04 00:00:00,N,CAVE IN,LG-22,1,2,13079762.930000,445833.250000
-84.59464009,42.76720324,140,113235,SEWER,DRAINAGE PROBLEM,2017-10-04 00:00:00,CLOSED,2017-10-05 00:00:00,N,DRAINAGE PROBLEM,LG-06,4,2,13062148.700000,461882.540000
-84.56229906,42.70214843,141,113236,SEWER,SEW-WTR IN BSMNT,2017-10-04 00:00:00,CLOSED,2017-10-05 00:00:00,N,SEW-WTR IN BSMNT,LG-28,3,2,13070777.350000,438152.980000
-84.55220695,42.76626453,142,113237,SEWER,SEW-WTR IN BSMNT,2017-10-05 00:00:00,CLOSED,2017-10-05 00:00:00,N,SEW-WTR IN BSMNT,LG-04,1,2,13073541.470000,461512.470000
-84.56348785,42.75501996,143,113242,SEWER,SEWER ODOR,2017-10-05 00:00:00,CLOSED,2017-10-05 00:00:00,N,SEWER ODOR,LG-08,4,2,13070502.860000,457421.510000
-84.54139104,42.69067744,144,113258,SEWER,SEWER PROBLEM,2017-10-06 00:00:00,CLOSED,2017-10-09 00:00:00,N,SEWER PROBLEM,LG-34,2,2,13076388.480000,433960.300000
-84.56485796,42.75111939,145,113260,SEWER,DRAINAGE PROBLEM,2017-10-06 00:00:00,CLOSED,2017-10-06 00:00:00,N,DRAINAGE PROBLEM,LG-08,4,2,13070131.560000,456000.900000
-84.57334867,42.73908110,146,113296,SEWER,CAVE IN,2017-10-09 00:00:00,CLOSED,2017-10-09 00:00:00,N,CAVE IN,LG-17,4,2,13067840.400000,451619.300000
-84.59550709,42.67708370,147,113300,SEWER,WATER ON ROAD,2017-10-09 00:00:00,CLOSED,2017-10-09 00:00:00,N,WATER ON ROAD,DI-06,3,2,13061826.640000,429041.280000
-84.53363044,42.73196147,148,113304,SEWER,WATER ON ROAD,2017-10-09 00:00:00,CLOSED,2017-10-10 00:00:00,N,WATER ON ROAD,LG-15,1,2,13078504.650000,449001.040000
-84.54015517,42.71300117,149,113305,SEWER,SEWER ODOR,2017-10-09 00:00:00,CLOSED,2017-10-09 00:00:00,N,SEWER ODOR,LG-22,1,2,13076737.490000,442094.950000
-84.54701751,42.70997360,150,113342,SEWER,CAVE IN,2017-10-09 00:00:00,CLOSED,2017-10-09 00:00:00,N,CAVE IN,LG-28,1,2,13074890.940000,440995.500000
-84.57393458,42.73898254,151,113350,SEWER,CAVE IN,2017-10-09 00:00:00,CLOSED,2017-10-10 00:00:00,N,CAVE IN,LG-17,4,2,13067682.920000,451583.770000
-84.59157207,42.74607367,152,113354,SEWER,SEW-WTR IN BSMNT,2017-10-10 00:00:00,CLOSED,2017-10-10 00:00:00,N,SEW-WTR IN BSMNT,LG-07, ,2,13062951.910000,454180.130000
-84.57101324,42.71020834,153,113371,SEWER,WATER ON ROAD,2017-10-11 00:00:00,CLOSED,2017-10-12 00:00:00,N,WATER ON ROAD,LG-29,4,2,13068442.220000,441095.780000
-84.53566115,42.74236246,154,113372,SEWER,WATER ON ROAD,2017-10-11 00:00:00,CLOSED,2017-10-12 00:00:00,N,WATER ON ROAD,LG-10,1,2,13077966.690000,452792.530000
-84.53098060,42.66921005,155,113374,SEWER,CB-MH COVER,2017-10-11 00:00:00,CLOSED,2017-10-12 00:00:00,N,CB-MH COVER,DI-03,2,2,13079171.920000,426131.420000
-84.59972365,42.69961771,156,113375,SEWER,WATER ON ROAD,2017-10-11 00:00:00,CLOSED,2017-10-12 00:00:00,N,WATER ON ROAD,LG-30,3,2,13060715.560000,437256.330000
-84.52168092,42.72518631,157,113380,SEWER,SEW-WTR IN BSMNT,2017-10-11 00:00:00,CLOSED,2017-10-11 00:00:00,N,SEW-WTR IN BSMNT,LG-23,1,2,13081710.440000,446525.850000
-84.45093971,42.69546229,158,113381,SEWER,WATER ON ROAD,2017-10-11 00:00:00,CLOSED,2017-10-12 00:00:00,N,WATER ON ROAD,ME-32,MR,2,13100706.890000,435666.620000
-84.56370798,42.75062990,159,113382,SEWER,WATER ON ROAD,2017-10-11 00:00:00,CLOSED,2017-10-12 00:00:00,N,WATER ON ROAD,LG-08,4,2,13070440.000000,455821.790000
-84.50901039,42.74053421,160,113383,SEWER,WATER ON ROAD,2017-10-11 00:00:00,CLOSED,2017-10-12 00:00:00,N,WATER ON ROAD,LG-14, ,2,13085124.310000,452113.030000
-84.57051859,42.68905042,161,113384,SEWER,DRAINAGE PROBLEM,2017-10-11 00:00:00,CLOSED,2017-10-12 00:00:00,N,DRAINAGE PROBLEM,LG-32,3,2,13068556.490000,433384.980000
-84.55033285,42.74452567,162,113393,SEWER,SEW-WTR IN BSMNT,2017-10-12 00:00:00,CLOSED,2017-10-13 00:00:00,N,SEW-WTR IN BSMNT,LG-09,4,2,13074027.400000,453589.120000
-84.59191015,42.75087259,163,113395,SEWER,SEW-WTR IN BSMNT,2017-10-13 00:00:00,CLOSED,2017-10-19 00:00:00,N,SEW-WTR IN BSMNT,LG-07, ,2,13062865.780000,455929.230000
-84.50901039,42.74053421,164,113397,SEWER,SEWER PROBLEM,2017-10-13 00:00:00,CLOSED,2017-10-19 00:00:00,N,SEWER PROBLEM,LG-14, ,2,13085124.310000,452113.030000
-84.58435855,42.67069616,165,113400,SEWER,CB-MH COVER,2017-10-13 00:00:00,CLOSED,2017-10-19 00:00:00,N,CB-MH COVER,DI-06,3,2,13064818.410000,426705.560000
-84.56052913,42.68742752,166,113404,SEWER,CAVE IN,2017-10-16 00:00:00,CLOSED,2017-10-19 00:00:00,N,CAVE IN,LG-33,2,2,13071240.730000,432787.210000
-84.56560953,42.71026983,167,113412,SEWER,SEW-WTR IN BSMNT,2017-10-16 00:00:00,CLOSED,2017-10-25 00:00:00,N,SEW-WTR IN BSMNT,LG-29,4,2,13069894.530000,441114.710000
-84.57935066,42.68541740,168,113418,SEWER,SEW-WTR IN BSMNT,2017-10-16 00:00:00,CLOSED,2017-10-16 00:00:00,N,SEW-WTR IN BSMNT,LG-32,3,2,13066178.700000,432066.890000
-84.56560953,42.71026983,169,113426,SEWER,SEW-WTR IN BSMNT,2017-10-16 00:00:00,CLOSED,2017-10-26 00:00:00,N,SEW-WTR IN BSMNT,LG-29,4,2,13069894.530000,441114.710000
-84.58924033,42.68226211,170,113435,SEWER,OVERFLOW,2017-10-16 00:00:00,CLOSED,2017-10-17 00:00:00,N,OVERFLOW,DI-06,3,2,13063516.730000,430923.900000
-84.58924033,42.68226211,171,113438,SEWER,SEW-WTR IN BSMNT,2017-10-16 00:00:00,CLOSED,2017-10-17 00:00:00,N,SEW-WTR IN BSMNT,DI-06,3,2,13063516.730000,430923.900000
-84.57119236,42.71020769,172,113450,SEWER,CAVE IN,2017-10-17 00:00:00,CLOSED,2017-10-17 00:00:00,N,CAVE IN,LG-29,4,2,13068394.080000,441095.660000
-84.54015517,42.71300117,173,113452,SEWER,SEWER ODOR,2017-10-17 00:00:00,CLOSED,2017-10-18 00:00:00,N,SEWER ODOR,LG-22,1,2,13076737.490000,442094.950000
-84.52302469,42.73499053,174,113456,SEWER,SEW-WTR IN BSMNT,2017-10-17 00:00:00,CLOSED,2017-10-20 00:00:00,N,SEW-WTR IN BSMNT,LG-14,1,2,13081356.020000,450099.440000
-84.52194547,42.75202971,175,113485,SEWER,SEW-WTR IN BSMNT,2017-10-19 00:00:00,CLOSED,2017-11-09 00:00:00,N,SEW-WTR IN BSMNT,LG-11,1,2,13081657.400000,456308.450000
-84.54724881,42.73572906,176,113501,SEWER,CAVE IN,2017-10-20 00:00:00,CLOSED,2017-10-24 00:00:00,N,CAVE IN,LG-16,1,2,13074848.909000,450381.602000
-84.56270658,42.70866108,177,113504,SEWER,SEW-WTR IN BSMNT,2017-10-23 00:00:00,CLOSED,2017-10-24 00:00:00,N,SEW-WTR IN BSMNT,LG-29,4,2,13070673.340000,440526.610000
-84.54240714,42.68237823,178,113506,SEWER,CB-MH COVER,2017-10-23 00:00:00,CLOSED,2017-10-24 00:00:00,N,CB-MH COVER,DI-03,2,2,13076109.000000,430936.430000
-84.57051859,42.68905042,179,113518,SEWER,DRAINAGE PROBLEM,2017-10-23 00:00:00,CANCEL,NULL,Y,DRAINAGE PROBLEM,LG-32,3,2,13068556.490000,433384.980000
-84.57051859,42.68905042,180,113519,SEWER,SEW-WTR IN BSMNT,2017-10-23 00:00:00,CLOSED,2017-10-24 00:00:00,N,SEW-WTR IN BSMNT,LG-32,3,2,13068556.490000,433384.980000
-84.54993061,42.66972909,181,113523,SEWER,SEW-WTR IN BSMNT,2017-10-23 00:00:00,CLOSED,2017-10-24 00:00:00,N,SEW-WTR IN BSMNT,DI-04,2,2,13074076.110000,426331.090000
-84.58130195,42.68305183,182,113525,SEWER,CB-MH COVER,2017-10-24 00:00:00,CLOSED,2017-10-24 00:00:00,N,CB-MH COVER,DI-05,3,2,13065651.880000,431206.150000
-84.55392175,42.67036615,183,113526,SEWER,SEW-WTR IN BSMNT,2017-10-24 00:00:00,CLOSED,2017-10-24 00:00:00,N,SEW-WTR IN BSMNT,DI-04,2,2,13073003.300000,426565.610000
-84.55522613,42.74763975,184,113527,SEWER,SEW-WTR IN BSMNT,2017-10-24 00:00:00,CLOSED,2017-10-24 00:00:00,N,SEW-WTR IN BSMNT,LG-09,4,2,13072715.590000,454726.880000
-84.59454969,42.75987000,185,113529,SEWER,SEW-WTR IN BSMNT,2017-10-24 00:00:00,CLOSED,2017-10-24 00:00:00,N,SEW-WTR IN BSMNT,LG-06,4,2,13062165.740000,459210.040000
-84.59309407,42.68471636,186,113533,SEWER,CAVE IN,2017-10-24 00:00:00,CLOSED,2017-10-25 00:00:00,N,CAVE IN,LG-31,3,2,13062482.970000,431821.050000
-84.51593919,42.74891076,187,113537,SEWER,SEW-WTR IN BSMNT,2017-10-24 00:00:00,CLOSED,2017-10-25 00:00:00,N,SEW-WTR IN BSMNT,LG-11, ,2,13083268.500000,455168.900000
-84.59535793,42.74722351,188,113544,SEWER,SEW-WTR IN BSMNT,2017-10-25 00:00:00,CLOSED,2017-10-26 00:00:00,N,SEW-WTR IN BSMNT,LG-07, ,2,13061936.180000,454601.900000
-84.60201691,42.75570194,189,113546,SEWER,SEW-WTR IN BSMNT,2017-10-25 00:00:00,CLOSED,2017-10-27 00:00:00,N,SEW-WTR IN BSMNT,LG-06,4,2,13060156.270000,457696.600000
-84.59461386,42.76071451,190,113565,SEWER,SEW-WTR IN BSMNT,2017-10-26 00:00:00,CLOSED,2017-10-26 00:00:00,N,SEW-WTR IN BSMNT,LG-06,4,2,13062149.340000,459517.850000
-84.55753561,42.69835800,191,113568,SEWER,ILLICIT DISCHARGE,2017-10-26 00:00:00,CLOSED,2017-11-08 00:00:00,N,ILLICIT DISCHARGE,LG-28,2,2,13072054.570000,436768.710000
-84.57464887,42.75001110,192,113579,SEWER,SEW-WTR IN BSMNT,2017-10-27 00:00:00,CLOSED,2017-10-27 00:00:00,N,SEW-WTR IN BSMNT,LG-08,4,2,13067500.970000,455603.350000
-84.55712460,42.72797820,193,113596,SEWER,SEW-WTR IN BSMNT,2017-10-30 00:00:00,CLOSED,2017-10-31 00:00:00,N,SEW-WTR IN BSMNT,LG-16,4,2,13072189.470000,447562.830000
-84.50859447,42.74119381,194,113599,SEWER,SEW-WTR IN BSMNT,2017-10-30 00:00:00,CLOSED,2017-10-30 00:00:00,N,SEW-WTR IN BSMNT,LG-11, ,2,13085236.440000,452353.220000
-84.57985361,42.76307817,195,113600,SEWER,SEW-WTR IN BSMNT,2017-10-30 00:00:00,CLOSED,2017-10-30 00:00:00,N,SEW-WTR IN BSMNT,LG-05,4,2,13066115.140000,460368.850000
-84.58537748,42.69478367,196,113605,SEWER,DRAINAGE PROBLEM,2017-10-30 00:00:00,CLOSED,2017-10-31 00:00:00,N,DRAINAGE PROBLEM,LG-31,3,2,13064567.200000,435484.340000
-84.59157207,42.74607367,197,113606,SEWER,SEW-WTR IN BSMNT,2017-10-30 00:00:00,CLOSED,2017-11-09 00:00:00,N,SEW-WTR IN BSMNT,LG-07, ,2,13062951.910000,454180.130000
-84.60340070,42.69272249,198,113611,SEWER,SEW-WTR IN BSMNT,2017-10-31 00:00:00,CLOSED,2017-10-31 00:00:00,N,SEW-WTR IN BSMNT,DA-36,3,2,13059720.110000,434746.300000
-84.55627883,42.67452770,199,113626,SEWER,CAVE IN,2017-11-01 00:00:00,CLOSED,2017-11-03 00:00:00,N,CAVE IN,DI-04,2,2,13072372.840000,428083.600000
-84.59056831,42.68716980,200,113628,SEWER,SEWER ODOR,2017-11-01 00:00:00,CLOSED,2017-11-03 00:00:00,N,SEWER ODOR,LG-31,3,2,13063164.430000,432713.330000
-84.51841625,42.73449228,201,113645,SEWER,SEW-WTR IN BSMNT,2017-11-02 00:00:00,CLOSED,2017-11-03 00:00:00,N,SEW-WTR IN BSMNT,LG-14,1,2,13082593.730000,449915.600000
-84.57138484,42.75223198,202,113647,SEWER,CB-MH COVER,2017-11-03 00:00:00,CLOSED,2017-11-08 00:00:00,N,CB-MH COVER,LG-08,4,2,13068379.590000,456410.550000
-84.56719107,42.73138784,203,113651,SEWER,CAVE IN,2017-11-03 00:00:00,CLOSED,2017-11-03 00:00:00,N,CAVE IN,LG-17,4,2,13069487.820000,448811.670000
-84.54157806,42.72808147,204,113653,SEWER,SEWER PROBLEM,2017-11-03 00:00:00,CLOSED,2017-11-03 00:00:00,N,SEWER PROBLEM,LG-15,1,2,13076366.520000,447591.400000
-84.57144613,42.76366014,205,113671,SEWER,WATER ON ROAD,2017-11-06 00:00:00,CLOSED,2017-11-06 00:00:00,N,WATER ON ROAD,LG-05,4,2,13068373.260000,460575.330000
-84.57424446,42.69751764,206,113672,SEWER,WATER ON ROAD,2017-11-06 00:00:00,CLOSED,2017-11-08 00:00:00,N,WATER ON ROAD,LG-32,3,2,13067562.420000,436473.090000
-84.53566115,42.74236246,207,113673,SEWER,WATER ON ROAD,2017-11-06 00:00:00,CLOSED,2017-11-06 00:00:00,N,WATER ON ROAD,LG-10,1,2,13077966.690000,452792.530000
-84.57067232,42.75327206,208,113676,SEWER,CB-MH COVER,2017-11-06 00:00:00,CLOSED,2017-11-06 00:00:00,N,CB-MH COVER,LG-08,4,2,13068571.870000,456789.120000
-84.57201996,42.75152845,209,113677,SEWER,CB-MH COVER,2017-11-06 00:00:00,CLOSED,2017-11-06 00:00:00,N,CB-MH COVER,LG-08,4,2,13068208.390000,456154.580000
-84.57595550,42.72348972,210,113681,SEWER,SEW-WTR IN BSMNT,2017-11-06 00:00:00,CLOSED,2017-11-07 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13067126.010000,445939.120000
-84.52692532,42.73124668,211,113686,SEWER,CB-MH COVER,2017-11-06 00:00:00,CLOSED,2017-11-08 00:00:00,N,CB-MH COVER,LG-15,1,2,13080305.540000,448737.050000
-84.61054293,42.69647846,212,113688,SEWER,SEW-WTR IN BSMNT,2017-11-06 00:00:00,CLOSED,2017-11-08 00:00:00,N,SEW-WTR IN BSMNT,DA-36,3,2,13057804.050000,436120.550000
-84.59996918,42.74358265,213,113706,SEWER,SEW-WTR IN BSMNT,2017-11-08 00:00:00,CLOSED,2017-11-08 00:00:00,N,SEW-WTR IN BSMNT,LG-07, ,2,13060693.960000,453278.470000
-84.54925240,42.68989642,214,113725,SEWER,SEW-WTR IN BSMNT,2017-11-09 00:00:00,CLOSED,2017-11-13 00:00:00,N,SEW-WTR IN BSMNT,LG-33,2,2,13074274.440000,433680.160000
-84.54137497,42.71474606,215,113726,SEWER,SEWER ODOR,2017-11-09 00:00:00,CLOSED,2017-11-09 00:00:00,N,SEWER ODOR,LG-22,1,2,13076411.000000,442731.510000
-84.56383270,42.74058535,216,113732,SEWER,DRAINAGE PROBLEM,2017-11-09 00:00:00,CLOSED,2017-11-13 00:00:00,N,DRAINAGE PROBLEM,LG-17,4,2,13070397.930000,452161.360000
-84.56035270,42.70946433,217,113748,SEWER,SEWER PROBLEM,2017-11-13 00:00:00,CLOSED,2017-11-15 00:00:00,N,SEWER PROBLEM,LG-28,4,2,13071306.640000,440817.870000
-84.53730456,42.73203070,218,113751,SEWER,SEWER PROBLEM,2017-11-13 00:00:00,CLOSED,2017-11-15 00:00:00,N,SEWER PROBLEM,LG-15,1,2,13077517.620000,449028.250000
-84.54137497,42.71474606,219,113752,SEWER,SEWER ODOR,2017-11-13 00:00:00,CLOSED,2017-11-15 00:00:00,N,SEWER ODOR,LG-22,1,2,13076411.000000,442731.510000
-84.57095363,42.75235502,220,113756,SEWER,CAVE IN,2017-11-13 00:00:00,CLOSED,2017-11-15 00:00:00,N,CAVE IN,LG-08,4,2,13068495.510000,456455.110000
-84.55038885,42.75820887,221,113758,SEWER,SEWER PROBLEM,2017-11-13 00:00:00,CLOSED,2017-11-15 00:00:00,N,SEWER PROBLEM,LG-04,1,2,13074023.240000,458575.690000
-84.58333591,42.75722320,222,113759,SEWER,WATER ON ROAD,2017-11-13 00:00:00,CLOSED,2017-11-15 00:00:00,N,WATER ON ROAD,LG-06,4,2,13065174.570000,458237.520000
-84.56977645,42.72649518,223,113760,SEWER,CB-MH COVER,2017-11-13 00:00:00,CLOSED,2017-11-15 00:00:00,N,CB-MH COVER,LG-20,4,2,13068788.930000,447030.320000
-84.59076196,42.76246352,224,113786,SEWER,WATER ON ROAD,2017-11-14 00:00:00,CLOSED,2017-11-15 00:00:00,N,WATER ON ROAD,LG-06,4,2,13063185.400000,460152.460000
-84.59769459,42.67974130,225,113798,SEWER,CAVE IN,2017-11-15 00:00:00,CLOSED,2017-11-21 00:00:00,N,CAVE IN,DI-06,3,2,13061241.090000,430011.380000
-84.56877992,42.73972961,226,113805,SEWER,CAVE IN,2017-11-16 00:00:00,CLOSED,2017-11-21 00:00:00,N,CAVE IN,LG-17,4,2,13069068.255000,451852.655000
-84.56857346,42.73962033,227,113806,SEWER,CAVE IN,2017-11-16 00:00:00,CLOSED,2017-11-21 00:00:00,N,CAVE IN,LG-17,4,2,13069123.622000,451812.697000
-84.55028258,42.72105663,228,113824,SEWER,DRAINAGE PROBLEM,2017-11-17 00:00:00,CLOSED,2017-11-20 00:00:00,N,DRAINAGE PROBLEM,LG-21,1,2,13074022.250000,445036.340000
-84.59303799,42.76365993,229,113826,SEWER,SEW-WTR IN BSMNT,2017-11-17 00:00:00,CLOSED,2017-11-20 00:00:00,N,SEW-WTR IN BSMNT,LG-06,4,2,13062575.400000,460590.100000
-84.51922898,42.75285740,230,113835,SEWER,SEW-WTR IN BSMNT,2017-11-20 00:00:00,CLOSED,2017-11-20 00:00:00,N,SEW-WTR IN BSMNT,LG-11,1,2,13082387.520000,456608.750000
-84.52246509,42.74083943,231,113837,SEWER,WATER ON ROAD,2017-11-20 00:00:00,CLOSED,2017-11-20 00:00:00,N,WATER ON ROAD,LG-14,1,2,13081510.300000,452230.660000
-84.59722231,42.67203664,232,113839,SEWER,SEW-WTR IN BSMNT,2017-11-20 00:00:00,CLOSED,2017-11-28 00:00:00,N,SEW-WTR IN BSMNT,DI-06,3,2,13061360.390000,427203.270000
-84.57035811,42.71326171,233,113840,SEWER,SEW-WTR IN BSMNT,2017-11-20 00:00:00,CLOSED,2017-11-28 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13068620.980000,442208.080000
-84.58581642,42.70925277,234,113841,SEWER,PLUGGED CB-CLVRT,2017-11-20 00:00:00,CLOSED,2017-11-28 00:00:00,N,PLUGGED CB-CLVRT,LG-30,3,2,13064462.930000,440757.550000
-84.59224597,42.70442949,235,113842,SEWER,SEW-WTR IN BSMNT,2017-11-20 00:00:00,CLOSED,2017-11-28 00:00:00,N,SEW-WTR IN BSMNT,LG-30,3,2,13062730.240000,439004.390000
-84.58648661,42.76090661,236,113844,SEWER,SEW-WTR IN BSMNT,2017-11-20 00:00:00,CLOSED,2017-11-28 00:00:00,N,SEW-WTR IN BSMNT,LG-06,4,2,13064331.960000,459582.050000
-84.57561030,42.70954282,237,113845,SEWER,CAVE IN,2017-11-20 00:00:00,CLOSED,2017-11-28 00:00:00,N,CAVE IN,LG-29,4,2,13067206.150000,440856.280000
-84.57144613,42.76366014,238,113846,SEWER,WATER ON ROAD,2017-11-20 00:00:00,CLOSED,2017-11-20 00:00:00,N,WATER ON ROAD,LG-05,4,2,13068373.260000,460575.330000
-84.53943245,42.70055979,239,113847,SEWER,SEWER PROBLEM,2017-11-20 00:00:00,CLOSED,2017-11-30 00:00:00,N,SEWER PROBLEM,LG-27,2,2,13076922.410000,437560.590000
-84.57017813,42.71368607,240,113848,SEWER,SEW-WTR IN BSMNT,2017-11-20 00:00:00,CLOSED,2017-11-28 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13068669.720000,442362.610000
-84.52243306,42.74089460,241,113853,SEWER,WATER ON ROAD,2017-11-20 00:00:00,CLOSED,2017-11-28 00:00:00,N,WATER ON ROAD,LG-14,1,2,13081518.940000,452250.750000
-84.60755223,42.69143987,242,113861,SEWER,PLUGGED CB-CLVRT,2017-11-20 00:00:00,CLOSED,2017-12-01 00:00:00,N,PLUGGED CB-CLVRT,DA-36,3,2,13058602.730000,434282.050000
-84.51437600,42.68677260,243,113892,SEWER,SEW-WTR IN BSMNT,2017-11-27 00:00:00,CLOSED,2017-11-28 00:00:00,N,SEW-WTR IN BSMNT,LG-35,2,2,13083648.620000,432523.370000
-84.56754670,42.68601056,244,113893,SEWER,SEW-WTR IN BSMNT,2017-11-27 00:00:00,CLOSED,2017-11-28 00:00:00,N,SEW-WTR IN BSMNT,LG-32, ,2,13069352.820000,432275.260000
-84.59078637,42.73535707,245,113901,SEWER,SEW-WTR IN BSMNT,2017-11-27 00:00:00,CLOSED,2017-11-28 00:00:00,N,SEW-WTR IN BSMNT,LG-18, ,2,13063152.550000,450274.150000
-84.57358772,42.72335714,246,113902,SEWER,SEW-WTR IN BSMNT,2017-11-27 00:00:00,CLOSED,2017-11-28 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13067762.100000,445889.230000
-84.59419392,42.74858265,247,113903,SEWER,SEW-WTR IN BSMNT,2017-11-27 00:00:00,CLOSED,2017-11-28 00:00:00,N,SEW-WTR IN BSMNT,LG-07, ,2,13062250.160000,455096.360000
-84.56901093,42.73060623,248,113912,SEWER,SEW-WTR IN BSMNT,2017-11-28 00:00:00,CLOSED,2017-11-30 00:00:00,N,SEW-WTR IN BSMNT,LG-17,4,2,13068998.210000,448528.000000
-84.56352603,42.75586664,249,113921,SEWER,SEW-WTR IN BSMNT,2017-11-28 00:00:00,CLOSED,2017-11-29 00:00:00,N,SEW-WTR IN BSMNT,LG-05,4,2,13070493.330000,457730.090000
-84.55906657,42.68476006,250,113935,SEWER,DRAINAGE PROBLEM,2017-11-29 00:00:00,CLOSED,2017-11-30 00:00:00,N,DRAINAGE PROBLEM,LG-33,2,2,13071631.720000,431814.220000
-84.55109091,42.75138576,251,113937,SEWER,PLUGGED CB-CLVRT,2017-11-29 00:00:00,CLOSED,2017-11-30 00:00:00,N,PLUGGED CB-CLVRT,LG-09,1,2,13073829.260000,456089.570000
-84.57933368,42.70990870,252,113948,SEWER,SEWER ODOR,2017-11-30 00:00:00,CLOSED,2017-12-01 00:00:00,N,SEWER ODOR,LG-29,4,2,13066205.810000,440992.120000
-84.53460896,42.73465501,253,113968,SEWER,CAVE IN,2017-12-01 00:00:00,CLOSED,2017-12-04 00:00:00,N,CAVE IN,LG-15,1,2,13078243.720000,449983.160000
-84.53763246,42.68918806,254,113969,SEWER,SEW-WTR IN BSMNT,2017-12-01 00:00:00,CLOSED,2017-12-01 00:00:00,N,SEW-WTR IN BSMNT,LG-34,2,2,13077397.820000,433415.460000
-84.59677284,42.69945850,255,113971,SEWER,CAVE IN,2017-12-01 00:00:00,CLOSED,2017-12-04 00:00:00,N,CAVE IN,LG-30,3,2,13061508.570000,437196.130000
-84.54015517,42.71300117,256,113977,SEWER,SEWER ODOR,2017-12-01 00:00:00,CLOSED,2017-12-04 00:00:00,N,SEWER ODOR,LG-22,1,2,13076737.490000,442094.950000
-84.54248200,42.75455359,257,113979,SEWER,SEW-WTR IN BSMNT,2017-12-04 00:00:00,CLOSED,2017-12-04 00:00:00,N,SEW-WTR IN BSMNT,LG-10,1,2,13076143.800000,457239.070000
-84.56732038,42.74826841,258,113980,SEWER,WATER ON ROAD,2017-12-04 00:00:00,CLOSED,2017-12-04 00:00:00,N,WATER ON ROAD,LG-08,4,2,13069467.740000,454963.490000
-84.52203488,42.73810070,259,113984,SEWER,SEWER PROBLEM,2017-12-04 00:00:00,CLOSED,2017-12-04 00:00:00,N,SEWER PROBLEM,LG-14,1,2,13081624.020000,451232.380000
-84.51376127,42.70501852,260,113987,SEWER,PLUGGED CB-CLVRT,2017-12-04 00:00:00,CLOSED,2017-12-04 00:00:00,N,PLUGGED CB-CLVRT,LG-26,2,2,13083825.510000,439172.360000
-84.58991657,42.70090171,261,113988,SEWER,SEW-WTR IN BSMNT,2017-12-04 00:00:00,CLOSED,2017-12-04 00:00:00,N,SEW-WTR IN BSMNT,LG-30,3,2,13063352.920000,437717.110000
-84.54248290,42.75487053,262,114005,SEWER,SEW-WTR IN BSMNT,2017-12-04 00:00:00,CLOSED,2018-01-04 00:00:00,N,SEW-WTR IN BSMNT,LG-10,1,2,13076143.800000,457354.570000
-84.53880740,42.75174547,263,114043,SEWER,SEWER PROBLEM,2017-12-07 00:00:00,CLOSED,2017-12-07 00:00:00,N,SEWER PROBLEM,LG-10,1,2,13077128.560000,456213.670000
-84.59158491,42.74478917,264,114047,SEWER,SEW-WTR IN BSMNT,2017-12-07 00:00:00,CLOSED,2017-12-07 00:00:00,N,SEW-WTR IN BSMNT,LG-07, ,2,13062947.210000,453712.030000
-84.59293539,42.69165743,265,114051,SEWER,SEW-WTR IN BSMNT,2017-12-07 00:00:00,CLOSED,2017-12-12 00:00:00,N,SEW-WTR IN BSMNT,LG-31,3,2,13062532.430000,434350.430000
-84.53849436,42.75158190,266,114052,SEWER,SEW-WTR IN BSMNT,2017-12-07 00:00:00,CLOSED,2017-12-12 00:00:00,N,SEW-WTR IN BSMNT,LG-10,1,2,13077212.510000,456153.890000
